video_id,game_id,title,url,user_url,user,youtube_id,description,youtube_username,youtube_category,youtube_title,youtube_description,youtube_likes,youtube_dislikes,length,youtube_keywords,youtube_published,youtube_viewcount,youtube_rating,is_bug_video
859857205,445220,ULTIMATE GUIDE | HOW TO GET ALL 8 Xsotan Artifacts EASY!  | AVORION | REACHING THE CORE FAST!,http://steamcommunity.com/sharedfiles/filedetails/?id=859857205,http://steamcommunity.com/id/GamesGlitches/,GamesGlitches,MmCdZOvQPmM,"Reaching the core
The center of the galaxy is blocked off with a circular wall going round it. You'll have to find a way through it.

Right along the wall around the core you can find a hidden mass system with therein 8 asteroid stations in a circle, numbered from I to VIII. That's related to the 8 Xsotan Artifacts you can find (aka XSTN-K numbered from I to VIII). When you have all 8, and you put each in a separate ship, and park that ship in front of the asteroid with the number of the artifact it has, a jump gate to the core opens. Things leading to those artifacts can be found in sectors with a hidden mass signature (equip a radar upgrade).

I: Find Project Exodus

II: Researched at any research station

III: Defeat Pirate Captain Swoks

IV: Sold by the Mobile Equipment Merchant

V: Defeat Artifact delivery quest

VI: Defeat the AI

VII: Defeat the MAD Science Mobile Energy Lab

VIII: Defeat Bottan the Smuggler
 ======================================================
STREAMING ON TWITCH.TV:
http://www.twitch.tv/gamesglitches

STREAMING ON Youtube LIVE!: https://gaming.youtube.com/c/GamezGlitchZ

====================================================
1. Find the channel on YouTube Gaming
https://gaming.youtube.com/c/GamezGlitchZ

2. Click the star to add the channel to your YouTube Gaming channels

3. In the mobile app, enable notifications of new live streams

4. (IF NOT MOBILE) Or on in the Browser find GamesGlitches, Click the Wheel and put a CHECK into NOTIFICATION!
https://www.youtube.com/subscription_manager

5. When you see the YouTube Gaming heart notification on your mobile device, watch the live stream!
====================================================

FACEBOOK:
https://www.facebook.com/GamesGlitches
or
https://www.facebook.com/GamesGlitchesChannel/
----------------------------------------------------------------------------------------
TWITTER:
https://twitter.com/GamesGlitches

TUMBLER:
Tumbler:https://www.tumblr.com/blog/gamesglitchesyoutube

SUBSCRIBE LINK!:
YOUTUBE Channel: http://www.youtube.com/user/GamezGlitchZ?sub_confirmation=1

JOIN Steam Group!: http://steamcommunity.com/groups/GamesGlitchesArmy

Check out My Site! Always Improving!: https://www.ludumnexus.com/

STEAM Profile:
 http://steamcommunity.com/id/GamesGlitches/

Cheap Steam GAMES!:
 https://www.g2a.com/r/gamesglitches

DONATE LINK:
Steam Donations - Keys/Items
https://steamcommunity.com/tradeoffer/new/?partner=130846785&token=5ezV28KL

PayPal DONATION = Channel SUPPORT!
https://www.twitchalerts.com/donate/gamesglitches

===================================================
If you Enjoy my content, Please SUPPORT my Channel by SUBSCRIBING! Thank you all!
===================================================

The Division - Gameplay | Guides | Glitches | Exploit | Hacks | Cheats and Infinite Glitch EVERYTHING!! EXPLOIT THE FUN!
https://www.youtube.com/playlist?list=PLeusrXH_hwpgj6bHLTI5SoM6t2tEijOhR

ARK: Survival Evolved - Complete GUIDE Collection - ALL Dino's - Tips and Tricks - EVERYTHING You Need to Have FUN!
https://www.youtube.com/playlist?list=PLeusrXH_hwpiKfQMJY3cByMLhNSthzoUw

Elite: Dangerous - Game Guide - Money Guide - Farm Guide - How to Make Millions! - Everything You NEED!
https://www.youtube.com/playlist?list=PLeusrXH_hwpjVmk48IxsQ1bbYN8-u0peq

ULTIMATE Mobile COVER Glitch Guide | The Division | How TO MOBILE Cover GLITCHES | PC/PS4/XBOX 
https://www.youtube.com/watch?v=V0AdzLeUdGE&list=PLeusrXH_hwpgj6bHLTI5SoM6t2tEijOhR&index=3
=====================================================

Jack or Be Jacked! - Thx for the Disclaimer! T.
=================================================
""Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favour of fair use.""

Here at the GamesGlitches Channel take No Credit For Anything Shown On This Channel. All Content Created for On this Channel is for Education & Entertainment purposes only. All the Glitches, Tips, Tricks, Cheeses that you see we do not take credit for. All Credit goes to the Original Founders of any glitch, cheese or any other mechanism that is shown on the GamesGlitches Channel.
===============================================

COMPUTER SPECS:
ASUS ROG MATRIX-R9290X-P-4GD5 Radeon R9 290X 4GB 512-Bit GDDR5 PCI Express 3.0 HDCP Re

ASUS MAXIMUS VII FORMULA/WATCH DOGS LGA 1150 Intel Z97 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard

Intel Core i7-4770K Haswell Quad-Core 3.5GHz LGA 1150 84W Desktop Processor Intel HD Graphics BX80646I74770K

G.SKILL Trident X Series 32GB (4 x 8GB) 240-Pin DDR3 SDRAM DDR3 2400 (PC3 19200) Desktop M

Cooler Master Nepton 280L – All-In-One CPU Liquid Water Cooling System with 280mm Radiator and 2 JetFlo Fans

SAMSUNG 850 Pro Series MZ-7KE512BW 2.5""",GamezGlitchZ,Gaming,COMPLETE! GUIDE | HOW TO GET ALL 8 Xsotan Artifacts EASY | AVORION | REACHING THE CORE | GUARDIAN,"Reaching the core
The center of the galaxy is blocked off with a circular wall going round it. You'll have to find a way through it.

Right along the wall around the core you can find a hidden mass system with therein 8 asteroid stations in a circle, numbered from I to VIII. That's related to the 8 Xsotan Artifacts you can find (aka XSTN-K numbered from I to VIII). When you have all 8, and you put each in a separate ship, and park that ship in front of the asteroid with the number of the artifact it has, a jump gate to the core opens. Things leading to those artifacts can be found in sectors with a hidden mass signature (equip a radar upgrade).

I: Find Project Exodus

II: Researched at any research station

III: Defeat Pirate Captain Swoks

IV: Sold by the Mobile Equipment Merchant

V: Defeat Artifact delivery quest

VI: Defeat the AI

VII: Defeat the MAD Science Mobile Energy Lab

VIII: Defeat Bottan the Smuggler
 ======================================================
STREAMING ON TWITCH.TV:
http://www.twitch.tv/gamesglitches

STREAMING ON Youtube LIVE!: https://gaming.youtube.com/c/GamezGlitchZ

====================================================
1. Find the channel on YouTube Gaming
https://gaming.youtube.com/c/GamezGlitchZ

2. Click the star to add the channel to your YouTube Gaming channels

3. In the mobile app, enable notifications of new live streams

4. (IF NOT MOBILE) Or on in the Browser find GamesGlitches, Click the Wheel and put a CHECK into NOTIFICATION!
https://www.youtube.com/subscription_manager

5. When you see the YouTube Gaming heart notification on your mobile device, watch the live stream!
====================================================

FACEBOOK:
https://www.facebook.com/GamesGlitches
or
https://www.facebook.com/GamesGlitchesChannel/
----------------------------------------------------------------------------------------
TWITTER:
https://twitter.com/GamesGlitches

TUMBLER:
Tumbler:https://www.tumblr.com/blog/gamesglitchesyoutube

SUBSCRIBE LINK!:
YOUTUBE Channel: http://www.youtube.com/user/GamezGlitchZ?sub_confirmation=1

JOIN Steam Group!: http://steamcommunity.com/groups/GamesGlitchesArmy

Check out My Site! Always Improving!: https://www.ludumnexus.com/

STEAM Profile:
 http://steamcommunity.com/id/GamesGlitches/

Cheap Steam GAMES!:
 https://www.g2a.com/r/gamesglitches

DONATE LINK:
Steam Donations - Keys/Items
https://steamcommunity.com/tradeoffer/new/?partner=130846785&token=5ezV28KL

PayPal DONATION = Channel SUPPORT!
https://www.twitchalerts.com/donate/gamesglitches

===================================================
If you Enjoy my content, Please SUPPORT my Channel by SUBSCRIBING! Thank you all!
===================================================

The Division - Gameplay | Guides | Glitches | Exploit | Hacks | Cheats and Infinite Glitch EVERYTHING!! EXPLOIT THE FUN!
https://www.youtube.com/playlist?list=PLeusrXH_hwpgj6bHLTI5SoM6t2tEijOhR

ARK: Survival Evolved - Complete GUIDE Collection - ALL Dino's - Tips and Tricks - EVERYTHING You Need to Have FUN!
https://www.youtube.com/playlist?list=PLeusrXH_hwpiKfQMJY3cByMLhNSthzoUw

Elite: Dangerous - Game Guide - Money Guide - Farm Guide - How to Make Millions! - Everything You NEED!
https://www.youtube.com/playlist?list=PLeusrXH_hwpjVmk48IxsQ1bbYN8-u0peq

ULTIMATE Mobile COVER Glitch Guide | The Division | How TO MOBILE Cover GLITCHES | PC/PS4/XBOX 
https://www.youtube.com/watch?v=V0AdzLeUdGE&list=PLeusrXH_hwpgj6bHLTI5SoM6t2tEijOhR&index=3
=====================================================

Jack or Be Jacked! - Thx for the Disclaimer! T.
=================================================
""Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favour of fair use.""

Here at the GamesGlitches Channel take No Credit For Anything Shown On This Channel. All Content Created for On this Channel is for Education & Entertainment purposes only. All the Glitches, Tips, Tricks, Cheeses that you see we do not take credit for. All Credit goes to the Original Founders of any glitch, cheese or any other mechanism that is shown on the GamesGlitches Channel.
===============================================

COMPUTER SPECS:
ASUS ROG MATRIX-R9290X-P-4GD5 Radeon R9 290X 4GB 512-Bit GDDR5 PCI Express 3.0 HDCP Re

ASUS MAXIMUS VII FORMULA/WATCH DOGS LGA 1150 Intel Z97 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard

Intel Core i7-4770K Haswell Quad-Core 3.5GHz LGA 1150 84W Desktop Processor Intel HD Graphics BX80646I74770K

G.SKILL Trident X Series 32GB (4 x 8GB) 240-Pin DDR3 SDRAM DDR3 2400 (PC3 19200) Desktop M

Cooler Master Nepton 280L – All-In-One CPU Liquid Water Cooling System with 280mm Radiator and 2 JetFlo Fans

SAMSUNG 850 Pro Series MZ-7KE512BW 2.5""",117,17,1531,"[u'Avorion', u'avorion gameplay', u'avorion mining', u'avorion miner', u'avorion lets play', u'lets play', u'final boss', u'wormhole guardian', u'guardian', u'wormhole', u'the core', u'core', u'Xsotan', u'Xsotan Technology fragment', u'artifact', u'quest', u'center', u'how to get to the center', u'getting to the center', u'guide', u'final center boss', u'Xsotan boss', u'beating the boss', u'new', u'2017', u'space game', u'space', u'gamesglitches', u'avorion game', u'sandbox game', u'gameplay', u'xsotan artifacts', u'artifacts', u'reaching the core', u'the center', u'avoiron ship']",8/2/2017 16:00:03,13368,4,F
231729998,570,EPIC GLITCH - YEAR BEAST GLITCH - DOTA 2,http://steamcommunity.com/sharedfiles/filedetails/?id=231729998,http://steamcommunity.com/profiles/76561198044373450/,ZAID,mrR6LKefA6I,"Thank you for watching
Please subscribe and share this video
-EpicGlitch",epicglitchtv,People & Blogs,EPIC GLITCH - YEAR BEAST GLITCH - DOTA 2,"Thank you for watching
Please subscribe and share this video
-EpicGlitch",0,0,73,"[u'Dota 2 (Video Game)', u'Epic Glitch', u'Year Beast', u'Epic', u'Glitch']",20/2/2014 12:03:11,946,0,T
362013122,45760,USF4 deathdaname (guile) vs todoro (ryu),http://steamcommunity.com/sharedfiles/filedetails/?id=362013122,http://steamcommunity.com/id/intelligentjerk/,tod,Mxn-UqKSH5s,"Wanted to upload this mostly for the weirdness going on. The Ultra 2 going super slow seems really bizarre, and the flash kicks going the other direction too.... maybe this guy is running some kind of script to change his moves?",todoro3S,Gaming,USF4 deathdaname (guile) vs todoro (ryu),"Wanted to upload this mostly for the weirdness going on. The Ultra 2 going super slow seems really bizarre, and the flash kicks going the other direction too.... maybe this guy is running some kind of script to change his moves?",0,0,125,"[u'sf4', u'usf4', u'ultra', u'ryu', u'makoto', u'elena', u'todoro', u'todoro3s', u'optimuslime', u'crummyfob', u'guile', u'weirdness', u'deathdaname', u'ultra 2 glitch', u'ultra 2 bug', u'ultra 2 ko bug', u'reverse flash kick', u'reverse flash kick whiff', u'flash kick bug', u'ultra 2 slow', u'ryu u2', u'ryu ultra 2']",13/11/2014 15:05:27,35,0,T
465861439,333930,Dirty Bomb - Rhino Are You OK?,http://steamcommunity.com/sharedfiles/filedetails/?id=465861439,http://steamcommunity.com/profiles/76561197977600493/,Zebu,NCkX6BPCmUY,,Zebruxx,Gaming,Dirty Bomb - Rhino Are You OK?,,5,0,70,"[u'Dirty bomb', u'dirty bomb pc', u'enemy territory', u'splash damage', u'dirty bomb free', u'dirty bomb bug', u'dirty bomb sparks', u'dirty bomb splash damage', u'splash damage bug', u'dirty bomb free to play', u'dirty bomb f2p', u'dirty bomb rhino', u'dirty bomb rhino bug', u'dirty bomb slender man', u'splash damage slender man']",21/6/2015 10:07:44,173,5,T
682480538,12220,GTA IV p90 Glitch Tutorial,http://steamcommunity.com/sharedfiles/filedetails/?id=682480538,http://steamcommunity.com/id/thor2575/,Sanguine,nvgkwJUvpLQ,I made this. Heh share it for the lulz,hunterisaac2575,Gaming,GTA IV p90 Glitch Tutorial,I made this. Heh share it for the lulz,0,0,43,"[u'Tutorial', u'GTA', u'GTAIV', u'gameplay', u'glitch', u'funny', u'comedy', u'Grand Theft Auto (Video Game Series)', u'Grand Theft Auto IV (Video Game)', u'Video Game (Industry)', u'Hack', u'Combat', u'Hacks', u'Mod', u'Action-adventure Game (Media Genre)']",6/1/2015 04:28:00,74,0,T
509637603,271590,Unlimited Money Glitch GTA V Online Xbox One WORKING 1-25-15,http://steamcommunity.com/sharedfiles/filedetails/?id=509637603,http://steamcommunity.com/id/mattballew/,Overload,O50Zr3mKqEE,,SonOfMarvin,Gaming,Unlimited Money Glitch GTA V Online Xbox One WORKING 1-25-15,,14,8,216,"[u'Xbox One (Video Game Platform)', u'Grand Theft Auto (Video Game Series)', u'Grand Theft Auto V (Award-Winning Work)', u'Grand Theft Auto Online', u'Xbox (Video Game Platform)', u'Video Game (Industry)', u'Xbox 360 (Video Game Platform)', u'Free', u'Hack', u'Gta', u'Unlimited', u'Money', u'Glitch']",19/1/2015 05:41:38,2025,4,T
741711146,730,[Android] Cow Evolution Hack 21.2 2016 [Need ROOT !!],http://steamcommunity.com/sharedfiles/filedetails/?id=741711146,http://steamcommunity.com/id/wasshup/,Wasshup,OB6kgp4sskM,"Hi there,
today I present new hack for Cow Evolution on Android.
Just follow my steps and hopefully it works.

What you need: 1. ROOT permissions
                             2. Game Gurardian program ( https://gameguardian.net/download)      
How to hack:
1. Open Cow Evolution game and game guardian
2. In game guardian tap search and Unknown value (wait few second)
3. increase coin value and tap VALUE INCREASED.
4. Repeat 3rd step until you have under 5000 values
5. Decrease value of coins and hit DECREASED VALUE button.
6. Combine 3rd and 5th step for some time and you should have around 6 values.
7. Than try to INCREASE that values what doesnt starts witch minus character.
8. And after theese steps you should have lot of COINS


ENJOY

Dont forget to SUBSCRIBE and LIKE           It's FREE :)",Wasshup123,Gaming,[Android] Cow Evolution Hack 21.2 2016 [Need ROOT !!],"Hi there,
today I present new hack for Cow Evolution on Android.
Just follow my steps and hopefully it works.

What you need: 1. ROOT permissions
                             2. Game Gurardian program ( https://gameguardian.net/download)      
How to hack:
1. Open Cow Evolution game and game guardian
2. In game guardian tap search and Unknown value (wait few second)
3. increase coin value and tap VALUE INCREASED.
4. Repeat 3rd step until you have under 5000 values
5. Decrease value of coins and hit DECREASED VALUE button.
6. Combine 3rd and 5th step for some time and you should have around 6 values.
7. Than try to INCREASE that values what doesnt starts witch minus character.
8. And after theese steps you should have lot of COINS


ENJOY

Dont forget to SUBSCRIBE and LIKE           It's FREE :)",7,3,370,"[u'Android', u'Cow Evolution', u'Game Guardian', u'Hack', u'Cheat', u'Gold', u'Coin', u'Android Hack', u'Lollipop', u'How to']",21/2/2016 12:30:30,1901,4,T
103700477,18420,Crazy Machines - Level 9 - Steam Hammer,http://steamcommunity.com/sharedfiles/filedetails/?id=103700477,http://steamcommunity.com/id/blam4c/,BlaM [4cheaters.de],ObFpZc10omM,"Crazy Machines Tipps & Cheats:
http://www.4cheaters.de/pc/cheats/crazy-machines-22965",GameFolk,Gaming,Crazy Machines - Level 9 - Steam Hammer,"Crazy Machines Tipps & Cheats:
http://www.4cheaters.de/pc/cheats/crazy-machines-22965",0,0,57,"[u'Crazy Machines', u'Solution', u'Game', u'GameFolk:GameID=22965', u'Level 9']",24/12/2011 15:40:02,94,0,F
100191166,8980,Weird Borderlands Menu Glitch/Bug,http://steamcommunity.com/sharedfiles/filedetails/?id=100191166,http://steamcommunity.com/id/divinetv/,Divine,oEQSEWOPSQs,"-I loaded up Borderlands on PC and the main menu was blank. So i just hit enter 3 times to get in my current game and I find that all the textures are on ""low"" when they are usually set to ""high"" and none of the Health, Ammo, and Shield bars are showing. Even in the vending machines, the menu is blank and the money is bugged out. 

-This was the second time this happened. The only fix is to quit and restart the game.",5kwisgaar,Gaming,Weird Borderlands Menu Glitch/Bug,"-I loaded up Borderlands on PC and the main menu was blank. So i just hit enter 3 times to get in my current game and I find that all the textures are on ""low"" when they are usually set to ""high"" and none of the Health, Ammo, and Shield bars are showing. Even in the vending machines, the menu is blank and the money is bugged out. 

-This was the second time this happened. The only fix is to quit and restart the game.",0,0,160,"[u'borderlands', u'glitch', u'bug', u'menus', u'broken']",15/3/2011 19:50:41,368,0,T
630038734,350740,bug butcher - Linux,http://steamcommunity.com/sharedfiles/filedetails/?id=630038734,http://steamcommunity.com/profiles/76561198093062876/,Mandril,pnFuzq8Ii8o,Bug Butcher on Linux,UClHJELV87Pfc-ZkOlVOQGHA,People & Blogs,bug butcher - Linux,Bug Butcher on Linux,0,0,909,"[u'manjaro', u'linux', u'bug butcher', u'gaming', u'steam']",12/2/2016 03:16:14,3,0,F
864416813,271590,GTA V Online Bug PC Gameplay - Funny Moment Bug / Glitch Guy Stuck On the Roof- Multiplayer - 2017,http://steamcommunity.com/sharedfiles/filedetails/?id=864416813,http://steamcommunity.com/id/beardedbob/,Beardedbob,py9JpY2KfFs,"Welcome to some GTA 5 Gameplay. This video is showing off a GTA V Online Funny moments Bug where a guy gets stuck above a car.

The GTA V PC Gameplay has been made using the Grand Theft Auto V open world, action-adventure video game developed by Rockstar North and published by Rockstar Games. It was released on 17 September 2013 for the PlayStation 3 and Xbox 360. An enhanced version of the game was released on 18 November 2014 for the PlayStation 4 and Xbox One, and 14 April 2015 for Microsoft Windows. The game is the first main entry in the Grand Theft Auto series since 2008's Grand Theft Auto IV. Set within the fictional state of San Andreas (based on Southern California), the single-player story follows three criminals and their efforts to commit heists while under pressure from a government agency. The open world design lets players freely roam San Andreas, which includes open countryside and the fictional city of Los Santos (based on Los Angeles).
The game is played from either a third-person or first-person view[c] and its world is navigated on foot or by vehicle. Players control the three lead protagonists throughout the single-player mode, switching between them both during and outside of missions. The story is centred on the heist sequences, and many of the missions involve shooting and driving gameplay. Players who commit crimes may incite a response from law enforcement agencies, measured by a ""wanted"" system that governs the aggression of their response. Grand Theft Auto Online, the online multiplayer mode, lets up to 30 players explore the open world and engage in cooperative or competitive game matches.

-------------------------------------------------------------------------------------------------------------------

Twitch.tv Streaming
Follow me on Twitch (beardedbob) @ https://www.twitch.tv/beardedbob
Monday - None
Tuesday - None
Wednesday - None
Thursday - None
Friday - 8pm GMT to Whenever I get tired
Saturday - Sometimes
Sunday - Sometimes

Donations welcome @ http://goo.gl/N55fEq

--------------------------------------------------------------------------------------------------------

Latest Playlists Below:

Channel Updates & Giveaways
https://www.youtube.com/playlist?list=PLfd7fPKFiRfL3Gilo20aEdWF2VtnIeylD

General Link to all my playlists can be found here 
https://www.youtube.com/view_all_playlists

7 Days to Die Alpha 15 Gameplay listed below
https://www.youtube.com/playlist?list=PLfd7fPKFiRfJvYn-TGcHLVFyWd63D24Gl

Technology Tuesday Gaming / PC Hardware Reviews
https://www.youtube.com/playlist?list=PLfd7fPKFiRfJ_b-tCJDAVzWJTuurxaJ1v

First Impression Fridays Early Access Game Reviews Or Just and Random Game Review
https://www.youtube.com/playlist?list=PLfd7fPKFiRfK2TnQvXS2pLQmfDxhmGhGm

Razer Gaming peripherals
https://www.youtube.com/playlist?list=PLfd7fPKFiRfIr7-xoRy3jqkVmbDGRnb5q

OBS Best Settings, Setup or Configurations
https://www.youtube.com/playlist?list=PLfd7fPKFiRfLyljM7Ev-NHSNKG9jkbvIB

Arma 3 Life Tanoa 
https://www.youtube.com/playlist?list=PLfd7fPKFiRfLU23Dzr-uFy6ZYZB3pHIAY

Arma 3 Life Mod
https://www.youtube.com/playlist?list=PLfd7fPKFiRfKJFjwTjIFegSbAHmRK-kKb

Dead By Daylight Gameplay
https://www.youtube.com/playlist?list=PLfd7fPKFiRfJkxc4SxkFTgMyWV7JETK8R

Game First Impressions
https://www.youtube.com/playlist?list=PLfd7fPKFiRfLGRcnpgW82sQCyJTdM4Vve

Eco Global Survival Gameplay
https://www.youtube.com/playlist?list=PLfd7fPKFiRfJT4KtTId7OO2wiPcB8pbrn

Game Reviews, Game First Impressions
https://www.youtube.com/playlist?list=PLfd7fPKFiRfK2Fekq2KUporcqvISjhW7V

--------------------------------------------------------------------------------------------------------

Social media links are also listed below

Follow me on Twitter (beardedb0b) @ http://goo.gl/ewD9N5

Follow me on Facebook (beardedbob) @ http://goo.gl/YK2wOH

YouTube Beardedbob @ https://www.youtube.com/user/beardedbobsubscriber

-----------------------------------------------------------------------------------------------------------------------------

The following songs are from NCS and listed below featured in this footage.
Outro Muisc
NoCopyrightSounds, music without limitations.
Support on iTunes: http://apple.co/1GxoyZd
Download this track for FREE: http://bit.ly/differentheavenmyheartncs
↕
Listen on Spotify: http://spoti.fi/1FOKsoB
YouTube Link @ https://www.youtube.com/watch?v=jK2aIUmmdP4

--------------------------------------------------------------------------------------------------------",BeardedbobSubscriber,Gaming,Bug / Glitch Guy Stuck On the Roof- GTA V Online Bug PC Gameplay - Funny Moment Multiplayer - 2017,"Welcome to some GTA 5 Gameplay. This video is showing off a GTA V Online Funny moments Bug where a guy gets stuck above a car.

The GTA V PC Gameplay has been made using the Grand Theft Auto V open world, action-adventure video game developed by Rockstar North and published by Rockstar Games. It was released on 17 September 2013 for the PlayStation 3 and Xbox 360. An enhanced version of the game was released on 18 November 2014 for the PlayStation 4 and Xbox One, and 14 April 2015 for Microsoft Windows. The game is the first main entry in the Grand Theft Auto series since 2008's Grand Theft Auto IV. Set within the fictional state of San Andreas (based on Southern California), the single-player story follows three criminals and their efforts to commit heists while under pressure from a government agency. The open world design lets players freely roam San Andreas, which includes open countryside and the fictional city of Los Santos (based on Los Angeles).
The game is played from either a third-person or first-person view[c] and its world is navigated on foot or by vehicle. Players control the three lead protagonists throughout the single-player mode, switching between them both during and outside of missions. The story is centred on the heist sequences, and many of the missions involve shooting and driving gameplay. Players who commit crimes may incite a response from law enforcement agencies, measured by a ""wanted"" system that governs the aggression of their response. Grand Theft Auto Online, the online multiplayer mode, lets up to 30 players explore the open world and engage in cooperative or competitive game matches.

-------------------------------------------------------------------------------------------------------------------

Twitch.tv Streaming
Follow me on Twitch (beardedbob) @ https://www.twitch.tv/beardedbob
Monday - None
Tuesday - None
Wednesday - None
Thursday - None
Friday - 8pm GMT to Whenever I get tired
Saturday - Sometimes
Sunday - Sometimes

Donations welcome @ http://goo.gl/N55fEq

--------------------------------------------------------------------------------------------------------

Latest Playlists Below:

Channel Updates & Giveaways
https://www.youtube.com/playlist?list=PLfd7fPKFiRfL3Gilo20aEdWF2VtnIeylD

General Link to all my playlists can be found here 
https://www.youtube.com/view_all_playlists

7 Days to Die Alpha 15 Gameplay listed below
https://www.youtube.com/playlist?list=PLfd7fPKFiRfJvYn-TGcHLVFyWd63D24Gl

Technology Tuesday Gaming / PC Hardware Reviews
https://www.youtube.com/playlist?list=PLfd7fPKFiRfJ_b-tCJDAVzWJTuurxaJ1v

First Impression Fridays Early Access Game Reviews Or Just and Random Game Review
https://www.youtube.com/playlist?list=PLfd7fPKFiRfK2TnQvXS2pLQmfDxhmGhGm

Razer Gaming peripherals
https://www.youtube.com/playlist?list=PLfd7fPKFiRfIr7-xoRy3jqkVmbDGRnb5q

OBS Best Settings, Setup or Configurations
https://www.youtube.com/playlist?list=PLfd7fPKFiRfLyljM7Ev-NHSNKG9jkbvIB

Arma 3 Life Tanoa 
https://www.youtube.com/playlist?list=PLfd7fPKFiRfLU23Dzr-uFy6ZYZB3pHIAY

Arma 3 Life Mod
https://www.youtube.com/playlist?list=PLfd7fPKFiRfKJFjwTjIFegSbAHmRK-kKb

Dead By Daylight Gameplay
https://www.youtube.com/playlist?list=PLfd7fPKFiRfJkxc4SxkFTgMyWV7JETK8R

Game First Impressions
https://www.youtube.com/playlist?list=PLfd7fPKFiRfLGRcnpgW82sQCyJTdM4Vve

Eco Global Survival Gameplay
https://www.youtube.com/playlist?list=PLfd7fPKFiRfJT4KtTId7OO2wiPcB8pbrn

Game Reviews, Game First Impressions
https://www.youtube.com/playlist?list=PLfd7fPKFiRfK2Fekq2KUporcqvISjhW7V

--------------------------------------------------------------------------------------------------------

Social media links are also listed below

Follow me on Twitter (beardedb0b) @ http://goo.gl/ewD9N5

Follow me on Facebook (beardedbob) @ http://goo.gl/YK2wOH

YouTube Beardedbob @ https://www.youtube.com/user/beardedbobsubscriber

-----------------------------------------------------------------------------------------------------------------------------

The following songs are from NCS and listed below featured in this footage.
Outro Muisc
NoCopyrightSounds, music without limitations.
Support on iTunes: http://apple.co/1GxoyZd
Download this track for FREE: http://bit.ly/differentheavenmyheartncs
↕
Listen on Spotify: http://spoti.fi/1FOKsoB
YouTube Link @ https://www.youtube.com/watch?v=jK2aIUmmdP4

--------------------------------------------------------------------------------------------------------",4,3,12,"[u'gta 5 mp bugs', u'gta v mp bugs', u'gta 5 pc online bugs', u'pc gta 5 mp bugs', u'pc gta v mp bugs', u'pc gta v mp glitch', u'pc gta 5 mp glitch', u'gta 5 mp glitch', u'gta v mp glitch', u'gta v mp pc glitch', u'online gta 5 pc bug', u'online gta v pc bug', u'gta 5 mp random moments', u'gta v mp random moments', u'gta v moments', u'gta v 2017 mp funny moments', u'gta5 2017 mp funny moments', u'gta 5 2017 multiplayer funny moments', u'game', u'pc', u'ep1', u'part', u'build', u'tech', u'list', u'best', u'top', u'hd', u'xbox', u'ps4', u'new', u'vr', u'4k', u'fps', u'razer', u'part 1']",12/2/2017 20:11:56,159,3,T
231979621,203160,Tomb Raider Invincible Glitch?,http://steamcommunity.com/sharedfiles/filedetails/?id=231979621,http://steamcommunity.com/profiles/76561198109272555/,TonyFSV,pZ-qPZq-nR4,"2014.02.23
Sam really is the chosen one!!!",gamerschoicedepot,Gaming,Tomb Raider Invincible Glitch?,"2014.02.23
Sam really is the chosen one!!!",0,0,62,"[u'Tomb Raider (Video Game Series)', u'glitch', u'online', u'multiplayer', u'god mode', u'Sam', u'chosen one', u'bug']",25/2/2014 05:07:12,102,0,T
